ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,wines,fruits,meat,fist,sweets,golds,DealsPurchases,onlinePurchases,CatalogPurchases,StorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,month_enroll,year_enroll,Age,Childrens,customer_spending,Compaigns_Engagement,Income_to_Spending_Ratio,Generation
4050,1966,Postgraduate,Partner,49605.0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,6,2014,59,0,127,0,390.5905511811024,Gen X
3830,1953,Postgraduate,Partner,59354.0,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,4,2014,72,2,459,0,129.3115468409586,Baby Boomers
7987,1969,Undergraduate,Partner,65747.0,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,3,2014,56,1,460,1,142.9282608695652,Gen X
7798,1972,Postgraduate,Partner,46344.0,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,12,2012,53,1,429,0,108.02797202797204,Gen X
92,1988,Undergraduate,Alone,34176.0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,5,2014,37,1,89,0,384.0,Millennials
7055,1952,PhD,Partner,61010.0,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,10,2012,73,1,1021,0,59.75514201762977,Baby Boomers
10240,1949,Undergraduate,Partner,69372.0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,2,2013,76,0,1381,2,50.23316437364229,Baby Boomers
3025,1958,Undergraduate,Alone,49967.0,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,7,2013,67,1,306,0,163.29084967320262,Baby Boomers
9283,1978,Undergraduate,Alone,60199.0,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,9,2013,47,3,18,0,3344.3888888888887,Gen X
9970,1977,Undergraduate,Partner,55375.0,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,10,2013,48,1,162,0,341.820987654321,Gen X
2730,1955,Undergraduate,Alone,80317.0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,8,2013,70,0,1231,0,65.24532900081235,Baby Boomers
2795,1958,Postgraduate,Alone,30523.0,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,7,2013,67,3,13,0,2347.923076923077,Baby Boomers
9260,1945,PhD,Partner,70356.0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,11,2012,80,0,1706,0,41.24032825322392,Silent Generation
8182,1984,Undergraduate,Partner,23228.0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,1,2014,41,1,121,0,191.96694214876032,Millennials
10095,1975,PhD,Alone,74165.0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,5,2013,50,0,1293,0,57.358855375096674,Gen X
8475,1973,PhD,Partner,157243.0,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,3,2014,52,1,1608,0,97.78793532338308,Gen X
4370,1966,Undergraduate,Partner,43482.0,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,11,2013,59,3,88,0,494.1136363636364,Gen X
10573,1953,Undergraduate,Alone,62551.0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,11,2013,72,0,421,1,148.5771971496437,Baby Boomers
3712,1959,Undergraduate,Alone,52332.0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,8,2013,66,0,259,1,202.0540540540541,Baby Boomers
6637,1988,Undergraduate,Alone,66951.0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,11,2013,37,0,1117,0,59.93822739480752,Millennials
3152,1957,Undergraduate,Partner,26091.0,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2,2014,68,2,89,0,293.1573033707865,Baby Boomers
5610,1965,Undergraduate,Partner,33456.0,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,4,2014,60,2,36,0,929.3333333333334,Gen X
6460,1982,Undergraduate,Partner,28718.0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,7,2013,43,1,57,0,503.8245614035088,Millennials
1349,1970,Undergraduate,Partner,50447.0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,4,2014,55,2,148,0,340.8581081081081,Gen X
1880,1959,PhD,Partner,53537.0,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,1,2014,66,2,93,0,575.6666666666666,Baby Boomers
641,1967,Undergraduate,Alone,52074.0,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,4,2014,58,1,119,1,437.5966386554622,Gen X
8717,1975,PhD,Partner,80427.0,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,9,2012,50,1,1835,0,43.82942779291553,Gen X
10314,1948,PhD,Partner,83837.0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,12,2012,77,0,1318,2,63.6092564491654,Baby Boomers
10854,1970,PhD,Partner,38853.0,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,5,2014,55,2,45,0,863.4,Gen X
10492,1959,Undergraduate,Partner,38285.0,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,6,2014,66,3,10,0,3828.5,Baby Boomers
6935,1951,Postgraduate,Partner,78497.0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,12,2013,74,0,978,1,80.26278118609407,Baby Boomers
7698,1976,PhD,Partner,51650.0,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,5,2014,49,1,191,0,270.4188481675393,Gen X
3559,1988,Postgraduate,Partner,16248.0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,5,2014,37,1,57,0,285.05263157894734,Millennials
10562,1946,Postgraduate,Partner,66835.0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,9,2013,79,0,1033,0,64.6999031945789,Baby Boomers
10796,1984,Postgraduate,Partner,30477.0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,1,2014,41,1,66,0,461.77272727272725,Millennials
2563,1961,Undergraduate,Partner,28249.0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,6,2014,64,0,43,0,656.953488372093,Baby Boomers
3518,1983,Undergraduate,Partner,25271.0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,12,2012,42,1,50,0,505.42,Millennials
5823,1970,PhD,Alone,32303.0,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,3,2014,55,1,39,0,828.2820512820513,Gen X
3934,1966,Undergraduate,Partner,61286.0,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,8,2013,59,1,608,0,100.79934210526316,Gen X
6982,1976,Undergraduate,Partner,74068.0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,3,2013,49,0,1581,0,46.84882985452246,Gen X
6431,1964,PhD,Partner,45759.0,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2,2013,61,2,68,0,672.9264705882352,Baby Boomers
9733,1978,Undergraduate,Partner,24882.0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,9,2012,47,1,80,1,311.025,Gen X
5602,1989,PhD,Partner,66973.0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,5,2013,36,0,1282,0,52.24102964118565,Millennials
7829,1900,Postgraduate,Alone,36640.0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,9,2013,125,1,65,0,563.6923076923077,Silent Generation
1324,1988,Undergraduate,Partner,38872.0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,5,2013,37,1,91,0,427.1648351648352,Millennials
326,1973,Undergraduate,Partner,51148.0,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,2,2013,52,2,315,0,162.37460317460318,Gen X
7224,1977,Undergraduate,Partner,31353.0,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,12,2013,48,2,31,0,1011.3870967741937,Gen X
6999,1980,Postgraduate,Partner,69661.0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,5,2014,45,0,834,0,83.52637889688249,Gen X
9938,1954,Undergraduate,Partner,80067.0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,9,2013,71,0,1600,1,50.041875,Baby Boomers
6422,1954,Undergraduate,Partner,86718.0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,1,2013,71,0,1270,0,68.28188976377953,Baby Boomers
3182,1973,PhD,Alone,46854.0,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,3,2014,52,2,263,1,178.15209125475286,Gen X
7300,1952,Undergraduate,Alone,69142.0,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,6,2014,73,1,535,1,129.23738317757008,Baby Boomers
10424,1968,Undergraduate,Alone,75922.0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,12,2013,57,0,1295,0,58.62702702702703,Gen X
8727,1978,Undergraduate,Alone,63693.0,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,10,2013,47,1,1150,0,55.38521739130434,Gen X
2798,1977,PhD,Partner,102160.0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,11,2012,48,0,1240,3,82.38709677419355,Gen X
1030,1965,PhD,Alone,40637.0,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,7,2013,60,2,38,0,1069.3947368421052,Gen X
624,1984,Postgraduate,Alone,18890.0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,11,2012,41,0,35,1,539.7142857142857,Millennials
5176,1988,Undergraduate,Partner,29604.0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,12,2013,37,1,53,1,558.566037735849,Millennials
5552,1963,Postgraduate,Alone,48721.0,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,5,2013,62,2,293,0,166.28327645051195,Baby Boomers
868,1966,Undergraduate,Partner,44794.0,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,6,2014,59,1,65,0,689.1384615384616,Gen X
380,1954,Undergraduate,Alone,64497.0,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,9,2012,71,1,1804,1,35.75221729490022,Baby Boomers
2677,1956,Undergraduate,Partner,46097.0,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,3,2013,69,1,241,0,191.27385892116183,Baby Boomers
6521,1954,Undergraduate,Partner,77972.0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,3,2014,71,0,1101,0,70.81925522252497,Baby Boomers
6927,1968,PhD,Partner,44377.0,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,10,2012,57,2,264,0,168.09469696969697,Gen X
2877,1974,Postgraduate,Partner,46014.0,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,1,2013,51,2,541,0,85.05360443622921,Gen X
0,1985,Undergraduate,Partner,70951.0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,5,2013,40,0,1198,0,59.22454090150251,Millennials
1584,1977,Undergraduate,Partner,41443.0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,4,2014,48,1,482,0,85.98132780082987,Gen X
7264,1978,Postgraduate,Alone,52195.0,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,5,2014,47,3,17,0,3070.294117647059,Gen X
6274,1948,Postgraduate,Partner,83790.0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,11,2013,77,0,1615,2,51.88235294117647,Baby Boomers
1377,1954,Postgraduate,Alone,44551.0,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,8,2013,71,1,285,0,156.31929824561402,Baby Boomers
454,1980,Undergraduate,Partner,69508.0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,11,2012,45,1,1135,0,61.24052863436123,Gen X
1755,1988,Postgraduate,Partner,45204.0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,4,2014,37,1,114,0,396.5263157894737,Millennials
2075,1969,Undergraduate,Partner,72460.0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,11,2013,56,0,1047,0,69.207258834766,Gen X
4785,1970,PhD,Partner,77622.0,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,4,2014,55,2,714,0,108.71428571428572,Gen X
9076,1980,PhD,Partner,30732.0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,1,2013,45,1,185,0,166.11891891891892,Gen X
7079,1962,Undergraduate,Alone,63887.0,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,9,2012,63,1,1245,0,51.31485943775101,Baby Boomers
4653,1978,Undergraduate,Partner,42011.0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,3,2013,47,1,189,0,222.2804232804233,Gen X
7375,1976,Undergraduate,Partner,51369.0,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,10,2012,49,1,576,0,89.18229166666667,Gen X
709,1952,Undergraduate,Alone,51537.0,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,12,2012,73,1,1103,0,46.72438803263826,Baby Boomers
460,1972,PhD,Partner,79930.0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,8,2012,53,0,1753,0,45.59612093553908,Gen X
3726,1986,PhD,Partner,34320.0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2,2014,39,1,17,0,2018.8235294117649,Millennials
6798,1966,Undergraduate,Alone,37070.0,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,3,2013,59,2,433,0,85.61200923787528,Gen X
5341,1962,Postgraduate,Alone,81975.0,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,1,2013,63,1,1588,1,51.62153652392947,Baby Boomers
1606,1971,Undergraduate,Partner,38590.0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,5,2013,54,1,22,0,1754.090909090909,Gen X
9617,1951,Undergraduate,Alone,15033.0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,4,2014,74,0,19,0,791.2105263157895,Baby Boomers
3233,1965,PhD,Partner,62745.0,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,3,2013,60,1,1117,0,56.1727842435094,Gen X
89,1975,Postgraduate,Partner,22212.0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,12,2013,50,1,69,0,321.9130434782609,Gen X
2936,1982,Postgraduate,Partner,23661.0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,12,2013,43,1,23,0,1028.7391304347825,Millennials
9449,1958,PhD,Alone,79761.0,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,10,2013,67,1,605,0,131.83636363636364,Baby Boomers
7297,1973,Undergraduate,Alone,7500.0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,12,2013,52,1,57,0,131.57894736842104,Gen X
11004,1893,Postgraduate,Alone,60182.0,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,5,2014,132,1,22,0,2735.5454545454545,Silent Generation
313,1968,Undergraduate,Alone,73455.0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,10,2013,57,0,2088,1,35.179597701149426,Gen X
9940,1958,Undergraduate,Partner,64961.0,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,12,2012,67,1,1009,0,64.38156590683846,Baby Boomers
10735,1971,Undergraduate,Alone,22804.0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,7,2013,54,1,26,0,877.0769230769231,Gen X
9529,1990,Undergraduate,Partner,73687.0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,11,2013,35,0,1627,1,45.290104486785495,Millennials
6439,1958,Undergraduate,Partner,61074.0,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,8,2012,67,1,1102,0,55.42105263157895,Baby Boomers
7411,1964,PhD,Partner,31686.0,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,6,2014,61,2,17,0,1863.8823529411768,Baby Boomers
2176,1972,Undergraduate,Partner,80134.0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,5,2013,53,1,1690,3,47.41656804733728,Gen X
9265,1953,Undergraduate,Partner,75027.0,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,1,2013,72,1,1390,0,53.97625899280576,Baby Boomers
8867,1988,PhD,Partner,67546.0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,8,2012,37,0,2126,0,31.77140169332079,Millennials
8932,1969,Postgraduate,Partner,65176.0,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,10,2012,56,1,1531,0,42.57086871325931,Gen X
10236,1975,Postgraduate,Alone,31160.0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,9,2013,50,1,64,0,486.875,Gen X
6340,1985,Undergraduate,Alone,29938.0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,10,2013,40,1,26,0,1151.4615384615386,Millennials
10089,1974,Undergraduate,Alone,102692.0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,4,2013,51,0,1112,4,92.34892086330936,Gen X
2227,1958,Postgraduate,Partner,26490.0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,9,2012,67,0,210,0,126.14285714285714,Baby Boomers
10992,1967,Undergraduate,Partner,75702.0,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,8,2012,58,2,1148,0,65.94250871080139,Gen X
5304,1974,PhD,Alone,30899.0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,10,2012,51,1,33,0,936.3333333333334,Gen X
309,1961,PhD,Partner,63342.0,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,10,2012,64,1,1101,1,57.53133514986376,Baby Boomers
3406,1964,Undergraduate,Alone,45989.0,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,10,2012,61,1,322,0,142.82298136645963,Baby Boomers
2661,1964,Undergraduate,Alone,18701.0,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,6,2013,61,2,44,0,425.02272727272725,Baby Boomers
3153,1957,PhD,Alone,40737.0,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,12,2013,68,3,17,0,2396.294117647059,Baby Boomers
10264,1979,Undergraduate,Alone,15287.0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,10,2012,46,1,31,1,493.1290322580645,Gen X
1184,1968,PhD,Alone,69674.0,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,5,2013,57,2,845,0,82.45443786982248,Gen X
4200,1970,Postgraduate,Partner,44159.0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,6,2014,55,1,275,0,160.57818181818183,Gen X
9396,1978,PhD,Partner,37717.0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,11,2012,47,1,25,0,1508.68,Gen X
2387,1952,Postgraduate,Partner,43776.0,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,2,2013,73,2,275,0,159.18545454545455,Baby Boomers
6690,1966,Postgraduate,Partner,38179.0,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,3,2013,59,2,90,0,424.2111111111111,Gen X
1225,1963,Undergraduate,Partner,80124.0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,6,2014,62,0,1495,1,53.59464882943144,Baby Boomers
9703,1970,PhD,Partner,38097.0,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,10,2012,55,2,184,1,207.04891304347825,Gen X
291,1970,Undergraduate,Partner,72940.0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,6,2013,55,0,981,0,74.35270132517839,Gen X
4557,1970,Undergraduate,Partner,22070.0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,10,2013,55,1,67,0,329.4029850746269,Gen X
2379,1953,Undergraduate,Alone,69267.0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,9,2012,72,0,1635,0,42.3651376146789,Baby Boomers
5726,1983,Postgraduate,Alone,31788.0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,3,2014,42,1,60,0,529.8,Millennials
3066,1975,PhD,Partner,61905.0,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,2,2014,50,1,231,0,267.987012987013,Gen X
6336,1960,Undergraduate,Partner,29315.0,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,4,2014,65,2,48,0,610.7291666666666,Baby Boomers
10967,1963,Undergraduate,Alone,33378.0,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,2,2013,62,2,99,0,337.1515151515151,Baby Boomers
2304,1963,PhD,Partner,66313.0,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,9,2013,62,1,770,0,86.12077922077923,Baby Boomers
3445,1956,Undergraduate,Alone,60714.0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,1,2013,69,0,957,0,63.44200626959248,Baby Boomers
7828,1981,Postgraduate,Partner,77882.0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,4,2014,44,0,818,0,95.21026894865524,Millennials
3762,1986,PhD,Alone,69867.0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,4,2013,39,0,925,1,75.53189189189189,Millennials
4391,1968,Postgraduate,Alone,63841.0,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,4,2013,57,1,908,0,70.30947136563877,Gen X
4669,1981,Undergraduate,Partner,24480.0,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,2,2013,44,1,102,0,240.0,Millennials
10144,1976,Undergraduate,Partner,51369.0,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,10,2012,49,1,576,0,89.18229166666667,Gen X
8652,1946,Undergraduate,Partner,37760.0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,8,2012,79,0,317,0,119.1167192429022,Baby Boomers
1672,1974,PhD,Partner,65640.0,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,3,2014,51,1,461,0,142.38611713665944,Gen X
8962,1975,Postgraduate,Partner,44319.0,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,4,2014,50,2,37,0,1197.8108108108108,Gen X
9974,1974,Undergraduate,Partner,30631.0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,7,2013,51,1,70,0,437.5857142857143,Gen X
10983,1952,Undergraduate,Partner,75278.0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,1,2013,73,0,930,0,80.94408602150537,Baby Boomers
8148,1956,Postgraduate,Partner,50898.0,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,1,2013,69,2,859,0,59.25261932479628,Baby Boomers
10102,1966,Undergraduate,Alone,79946.0,2014-05-12,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,5,2014,59,0,1478,0,54.09066305818674,Gen X
4697,1949,Postgraduate,Alone,35416.0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,6,2013,76,0,390,0,90.8102564102564,Baby Boomers
